babamldev|ReplicaSet/sas-transfer-5f4c887f84	1	0.050000	0.600000	1	0
babamldev|ReplicaSet/sas-data-flows-6549b66bb7	1	0.100000	0.080000	1	0
bab-dev-dgpdpl-bigid-privacy-01|ReplicaSet/pp-bigidme-connectors-manager-67d97fdf99	1	1.000000	1.460000	0	1
babamldev|ReplicaSet/sas-svi-data-export-57bbfd69b8	1	0.050000	0.600000	1	0
openshift-azure-logging|DaemonSet/otel-exporter-worker	13	0.130000	3.120000	1	1
bab-dev-cp4i|StatefulSet/apic-dev-mgmt-natscluster	1	0.040000	0.010000	0	1
babamldev|ReplicaSet/sas-model-repository-7d78bbf44c	1	0.100000	0.080000	1	0
bab-dev-web-baas|ReplicaSet/statement-poller-59f8c94f4d	1	0.300000	0.500000	0	1
babamldev|ReplicaSet/sas-cas-operator-576fb96b5d	1	0.050000	0.040000	1	0
babamldev|ReplicaSet/sas-arke-7c6b6c56c8	1	0.050000	0.040000	1	0
openshift-marketplace|CatalogSource/redhat-marketplace	1	0.010000	0.040000	0	1
babamldev|ReplicaSet/sas-code-debugger-app-7dfd4c67d5	1	0.050000	0.040000	1	0
babamldev|ReplicaSet/sas-code-debugger-9dc6886b4	1	0.050000	0.040000	1	0
bab-dev-rpa-apps-01|ReplicaSet/du-frontend-6496865f75	2	0.220000	0.420000	1	0
babamldev|ReplicaSet/sas-svi-vsd-service-5bb9f5b4c9	1	0.050000	0.600000	1	0
bab-dev-observe|ReplicaSet/tempo-dev-tempo-distributor-b85899fbc	1	0.156000	0.090000	0	1
babamldev|ReplicaSet/sas-credentials-998489b5f	1	0.050000	0.600000	1	0
babamldev|StatefulSet/sas-redis-server	2	0.100000	0.580000	1	0
openshift-mta|ReplicaSet/mta-ui-6d87b9c459	1	0.100000	0.340000	0	1
bab-dev-rpa-apps-01|ReplicaSet/ai-deployer-deployment-b69d5c9d7	2	0.620000	4.240000	1	0
bab-dev-rpa-apps-01|ReplicaSet/demo-app-79f774f96f	1	0.010000	0.000000	1	0
openshift-marketplace|CatalogSource/community-operators-new	1	0.010000	0.040000	0	1
bab-dev-cp4i|ReplicaSet/apic-dev-a7s-director-55fd4f8f78	1	0.050000	0.120000	0	1
bab-dev-web-baas|ReplicaSet/mongo-db-handler-87489c4c8	1	0.300000	0.500000	0	1
bab-dev-cp4i|ReplicaSet/apic-dev-mgmt-analytics-ui-54786d94d	1	0.020000	0.060000	0	1
